port_origin,port_dest,lat_o,lon_o,lat_d,lon_d,gc_distance_km,departure_date,avg_wind_knots,rain_mm,temp_c,max_wave_m,visibility_km,month,season,origin_queue,dest_queue,port_congestion_idx,delay_hours
Genova,Dubai,44.4056,8.9463,25.2769,55.2962,4655.485284309689,2023-12-29,4.806000000000001,0.0,13.6,1.594409136503753,18.770052778816623,12,DJF,3,6,0.5919096766663541,7.179899078499274
Lagos,Rotterdam,6.4541,3.3947,51.9244,4.4777,5057.044891878429,2022-02-05,9.612000000000002,0.0,20.2,1.3858956665068494,15.000083131101125,2,DJF,7,6,0.7479399506131166,7.999497704986486
New York,Cartagena,40.7128,-74.006,10.3932,-75.4832,3374.511372455781,2021-04-21,13.176,0.0,27.1,1.9190384735666506,17.961130467862276,4,MAM,2,0,0.8553549181151461,8.288338984378006
Lisboa,Busan,38.7223,-9.1393,35.1796,129.0756,10742.390604281602,2024-01-29,3.5100000000000002,14.1,-12.5,1.3620471778801286,11.510972044795265,1,DJF,6,6,0.9143421014945194,9.082782682277813
Vancouver,Manzanillo,49.2827,-123.1207,19.0514,-104.3158,3757.2142576006263,2023-08-20,26.946,4.2,31.5,0.9370940435319522,15.890334864947178,8,JJA,0,4,0.3581017889436298,9.5592669948648
Houston,Valencia,29.7604,-95.3698,39.4699,-0.3763,8350.293785342285,2024-04-22,18.09,0.3,17.7,4.58,18.777602715283077,4,MAM,3,2,0.726290785000375,12.625825403690675
Busan,Lagos,35.1796,129.0756,6.4541,3.3947,12691.681623039414,2020-01-03,14.418000000000001,0.0,27.7,1.157322697354373,18.023580114163885,1,DJF,0,2,0.3058207527045233,5.569064124557096
Busan,Singapore,35.1796,129.0756,1.3521,103.8198,4579.341448345455,2019-09-28,14.580000000000002,1.8,28.5,2.7288994734775263,15.967383430443075,9,SON,1,2,1.1364509147084885,9.437028424971471
Singapore,Hong Kong,1.3521,103.8198,22.3193,114.1694,2586.133781513593,2022-05-08,11.556,4.9,28.6,1.28,13.867465154770024,5,MAM,5,0,1.0612420444018316,9.724871767333674
Busan,Valencia,35.1796,129.0756,39.4699,-0.3763,10228.623122338427,2020-07-18,7.668,0.0,29.5,2.7396428658678884,18.97411091817523,7,JJA,4,2,0.3623266213376291,7.650294743928988
Cartagena,Prince Rupert,10.3932,-75.4832,54.315,-130.3208,6839.970843642611,2024-05-16,8.964000000000002,0.0,23.6,2.1148405052187513,20.391291361002384,5,MAM,4,7,0.9228282620421064,8.557791394894412
Hong Kong,Valparaíso,22.3193,114.1694,-33.0472,-71.6128,18693.968952454135,2021-07-03,17.982,0.0,23.5,0.9641825351950041,16.17796182295201,7,JJA,1,3,1.1955975267446495,6.641886874655782
Rotterdam,Tanger Med,51.9244,4.4777,35.8844,-5.5036,1950.3652693332087,2019-11-02,7.506000000000001,3.1,16.9,1.2749317497148498,18.551961874550905,11,SON,6,1,0.5280782204074197,8.773073955630394
Vancouver,Manzanillo,49.2827,-123.1207,19.0514,-104.3158,3757.2142576006263,2019-07-06,13.554000000000002,0.0,37.5,1.2469402806370393,17.65279801409642,7,JJA,7,3,0.5545126561783569,8.330401247161625
Hamburgo,Valencia,53.5488,9.9872,39.4699,-0.3763,1750.7534752354734,2022-05-19,14.202000000000002,0.7,22.9,2.0662224114657906,19.658516327814315,5,MAM,3,4,0.6379035824256631,8.012309880466502
San Antonio,Hamburgo,-33.5983,-71.6123,53.5488,9.9872,12441.49225220147,2020-12-20,21.978,0.0,22.2,2.0591062751984177,17.514172401189782,12,DJF,0,7,0.2628912423195286,10.626066994638633
Rio de Janeiro,Valparaíso,-22.9068,-43.1729,-33.0472,-71.6128,2999.577980930466,2024-08-15,7.668,0.0,28.4,2.7011930435849267,15.705821808298195,8,JJA,7,3,0.4643272242750323,8.932238966534676
Lisboa,New York,38.7223,-9.1393,40.7128,-74.006,5422.03090268784,2019-05-20,25.596,0.6,14.6,0.9830111292988776,19.092184939059216,5,MAM,2,1,0.32390034578331023,8.799839418061401
Guayaquil,Lagos,-2.1962,-79.8862,6.4541,3.3947,9293.342113259243,2024-09-06,14.742,0.1,27.0,2.0,17.562739362233504,9,SON,3,2,0.7270980891724625,7.085300483832709
Valparaíso,Valencia,-33.0472,-71.6128,39.4699,-0.3763,10892.851601122222,2023-06-22,10.098,8.3,28.1,1.56,13.475364899658983,6,JJA,6,6,1.187340163627656,8.940105656472824
Dubai,Long Beach,25.2769,55.2962,33.7709,-118.1937,13413.32449643301,2022-12-31,15.066,0.2,20.6,3.98,17.769264140632647,12,DJF,3,5,0.9497313169463149,12.164944265182541
Singapore,Buenos Aires,1.3521,103.8198,-34.6037,-58.3816,15882.385833523878,2022-07-26,19.71,0.0,17.5,2.7,18.83520574397784,7,JJA,2,4,0.9910010861616403,10.572278488167772
Le Havre,Busan,49.4944,0.1089,35.1796,129.0756,9342.436551738412,2020-01-06,2.97,0.0,-7.7,1.099190031942824,16.549054434382853,1,DJF,4,7,0.5089695424093159,8.322556744379364
Cartagena,Busan,10.3932,-75.4832,35.1796,129.0756,14327.38884323424,2023-03-07,17.28,0.0,31.3,1.9811032772011163,17.24093275638324,3,MAM,4,0,1.105547048435459,10.76204399333713
Lagos,Shanghai,6.4541,3.3947,31.2304,121.4737,12228.925166783183,2023-04-01,8.532000000000002,0.0,34.6,1.6363716443440486,18.035700893590633,4,MAM,4,4,0.7965804553802915,7.369344984752616
Durban,Busan,-29.8833,31.05,35.1796,129.0756,12532.29024081992,2023-04-17,3.5100000000000002,0.0,29.5,1.36,19.86827352011692,4,MAM,5,6,0.7953927794432745,8.292551339419482
Lagos,Casablanca,6.4541,3.3947,33.5731,-7.5898,3221.0526168816127,2023-04-20,14.688,0.0,36.0,1.5976069451950268,15.885458385032948,4,MAM,2,2,0.7500374527110991,7.075402759552107
Prince Rupert,Houston,54.315,-130.3208,29.7604,-95.3698,3902.009638913029,2022-06-16,14.094000000000001,0.0,31.6,1.4107829601748494,18.07820287963708,6,JJA,1,5,0.7648423509979083,9.923566223318463
Valparaíso,Dubai,-33.0472,-71.6128,25.2769,55.2962,14841.807937732603,2023-08-22,15.228,2.6,25.8,2.58,16.387352045266162,8,JJA,7,2,0.4487595236636393,11.568511387921502
Dubai,Callao,25.2769,55.2962,-12.0564,-77.1319,14822.122681209974,2020-03-07,6.156000000000001,11.8,27.5,2.30788353058544,14.213521064033051,3,MAM,6,0,1.1688137242631573,8.446239961292918
Shanghai,Cartagena,31.2304,121.4737,10.3932,-75.4832,15046.11861149294,2020-11-25,9.342,0.0,28.1,1.9471552593080668,18.053025401951505,11,SON,1,4,0.2545435156211647,6.399598401792638
Guayaquil,Casablanca,-2.1962,-79.8862,33.5731,-7.5898,8515.96870901706,2024-06-10,13.932000000000002,0.0,26.2,1.42,20.81487964675321,6,JJA,2,2,0.9968917388407887,8.563449116570618
Melbourne,Hamburgo,-37.8136,144.9631,53.5488,9.9872,16187.676406494453,2024-03-07,11.610000000000001,0.0,25.1,1.06,17.52085072590011,3,MAM,4,5,0.9431514434050525,6.7073691502706705
Hamburgo,Balboa,53.5488,9.9872,8.9833,-79.5167,9172.59446403682,2021-09-22,11.286,0.3,27.2,2.366612600866339,18.2970111719197,9,SON,7,0,0.20128994445632215,7.894800749607034
Buenos Aires,Tanger Med,-34.6037,-58.3816,35.8844,-5.5036,9563.791112751851,2019-01-13,13.5,0.0,26.3,2.1517441639468866,17.928397823327366,1,DJF,5,1,1.1675520052720563,8.543742558377097
Callao,Hamburgo,-12.0564,-77.1319,53.5488,9.9872,10894.755294973122,2024-12-01,21.276,0.4,23.0,1.78,19.316310149455635,12,DJF,4,4,0.5372729722892657,12.380561081015042
Valparaíso,Sídney,-33.0472,-71.6128,-33.8688,151.2093,11333.189136423813,2022-09-03,12.096,0.0,15.6,3.78,16.791554130857868,9,SON,7,7,0.20095533342348054,13.78922015635678
Rotterdam,Rio de Janeiro,51.9244,4.4777,-22.9068,-43.1729,9521.123578684783,2022-10-03,13.878,13.8,28.2,1.5,12.571568173018857,10,SON,1,1,0.9385316090207216,8.311187986550785
Rio de Janeiro,Melbourne,-22.9068,-43.1729,-37.8136,144.9631,13209.91228596873,2020-03-08,22.734,0.2,20.0,0.6961821237417881,19.224504627102924,3,MAM,3,1,1.1619571857850426,8.691136640974978
Melbourne,Vancouver,-37.8136,144.9631,49.2827,-123.1207,13211.161502591853,2020-10-01,7.776000000000001,0.0,33.5,2.7532236388077953,17.416293152160925,10,SON,4,2,0.5691426821827685,7.915680482031245
Valparaíso,Manzanillo,-33.0472,-71.6128,19.0514,-104.3158,6754.44629329296,2024-02-21,9.072000000000001,6.0,27.5,1.84,15.145994358571317,2,DJF,7,1,0.7840219508261872,8.454320318741082
Callao,Durban,-12.0564,-77.1319,-29.8833,31.05,11034.602446565905,2019-05-16,7.776000000000001,0.0,24.5,1.3665674839824908,17.550621732617017,5,MAM,2,1,0.9196852608776125,4.369811427729225
Dubai,Callao,25.2769,55.2962,-12.0564,-77.1319,14822.122681209974,2022-12-28,10.206,22.3,26.4,2.76,8.626657416991101,12,DJF,6,1,0.5035825052326586,10.192690162982508
Cartagena,Rotterdam,10.3932,-75.4832,51.9244,4.4777,8412.505231240433,2024-12-16,19.656,10.7,20.0,2.04,14.279470147181774,12,DJF,1,3,1.1558889074913279,9.94975747916431
Rio de Janeiro,Cartagena,-22.9068,-43.1729,10.3932,-75.4832,5107.299801780905,2020-04-01,4.59,20.7,29.5,1.9549394680090562,10.476510345576198,4,MAM,5,6,0.9456857921016515,9.973709612736144
Vancouver,Sídney,49.2827,-123.1207,-33.8688,151.2093,12501.264664202487,2022-06-11,13.608,1.3,32.8,2.424985833334069,17.08069196200415,6,JJA,3,3,0.8761505256665161,7.873645648524114
Houston,Busan,29.7604,-95.3698,35.1796,129.0756,11424.498760579583,2020-05-29,14.688,0.0,26.9,0.5235643288820028,16.824726999716678,5,MAM,6,2,0.4561162677146215,6.283290836195187
New York,Hong Kong,40.7128,-74.006,22.3193,114.1694,12955.400595035844,2022-11-06,9.504000000000001,0.0,27.4,1.806835984707837,18.227803673222972,11,SON,0,1,0.3473346004355438,7.120168592422795
Vancouver,Tokyo,49.2827,-123.1207,35.6895,139.6917,7552.4656738795775,2022-03-10,7.5600000000000005,2.5,-6.8,2.3550264695862717,16.003162716077874,3,MAM,4,7,0.5827105435976299,7.233383339011223
Houston,Singapore,29.7604,-95.3698,1.3521,103.8198,16000.326824632331,2019-01-15,7.722000000000001,0.0,33.5,2.6977140973720273,19.65902477088987,1,DJF,3,4,0.4908365503460284,8.868174197194065
Dubai,Durban,25.2769,55.2962,-29.8833,31.05,6656.057176730809,2024-02-09,13.824000000000002,0.0,29.5,0.84,17.75372139367516,2,DJF,3,2,0.6505402843875001,6.939739875449216
San Antonio,Sídney,-33.5983,-71.6123,-33.8688,151.2093,11283.1382467935,2023-01-22,19.116,0.2,22.6,1.42,19.98770787372701,1,DJF,2,4,0.4327314791009374,8.738047730919197
Lisboa,Guayaquil,38.7223,-9.1393,-2.1962,-79.8862,8508.678939155403,2023-04-11,16.308,0.4,25.7,2.64,16.34991462541836,4,MAM,1,6,0.29488117867166846,12.267321237867119
Vancouver,Guayaquil,49.2827,-123.1207,-2.1962,-79.8862,7063.263019532155,2023-05-15,8.154,3.2,21.7,1.8820498209692866,14.479527782926041,5,MAM,6,1,0.9347034888995855,8.528577005871329
Le Havre,Tanger Med,49.4944,0.1089,35.8844,-5.5036,1580.2185552702451,2023-06-19,10.908,3.1,22.9,2.468359324677799,16.22358864810577,6,JJA,6,7,0.3930832074608152,9.457728668055344
Rotterdam,Vancouver,51.9244,4.4777,49.2827,-123.1207,7721.296024178541,2023-10-15,14.472000000000001,3.4,9.7,2.6429433041132664,16.006629024368127,10,SON,4,0,0.9179326455436245,9.608500616124228
Rotterdam,Cartagena,51.9244,4.4777,10.3932,-75.4832,8412.505231240433,2022-01-08,18.738000000000003,0.1,22.2,3.96,17.587885629692682,1,DJF,2,4,0.9354453357783312,10.762632919101922
Callao,Guayaquil,-12.0564,-77.1319,-2.1962,-79.8862,1137.6367414687115,2024-11-01,4.59,22.5,22.4,2.621366264125203,8.086759315647857,11,SON,0,4,0.4588529399238877,9.821644419386502
Prince Rupert,Vancouver,54.315,-130.3208,49.2827,-123.1207,746.4162208625906,2019-05-28,4.644,0.0,20.4,1.4264287126221116,17.271901388822922,5,MAM,7,2,0.5249300112112119,6.307097837000295
Hamburgo,Vancouver,53.5488,9.9872,49.2827,-123.1207,7764.788285457223,2022-04-28,12.474000000000002,0.6,-1.8,1.6332280484846473,17.873413792041088,4,MAM,2,3,1.1559842693402016,7.990976117651597
Hong Kong,New York,22.3193,114.1694,40.7128,-74.006,12955.400595035844,2023-02-26,24.894000000000002,2.1,13.0,1.3608920634276862,18.94987981973852,2,DJF,2,2,0.20563948482251698,10.961609835890863
Sídney,Cartagena,-33.8688,151.2093,10.3932,-75.4832,14605.968746898145,2019-03-30,5.94,2.9,28.7,0.8993971971708383,16.353228840984595,3,MAM,4,2,0.71426172968362,5.532395922281445
Lisboa,Melbourne,38.7223,-9.1393,-37.8136,144.9631,17759.455494665726,2023-11-22,16.524,0.1,28.2,1.96,16.408477935198114,11,SON,6,0,0.8908867964312852,9.322509187010457
Manzanillo,Balboa,19.0514,-104.3158,8.9833,-79.5167,2895.267092669898,2020-03-10,10.8,0.0,29.4,1.7046990390782675,18.871354867338663,3,MAM,1,6,0.8592858614193504,8.212425153072505
Long Beach,Guayaquil,33.7709,-118.1937,-2.1962,-79.8862,5661.181907127534,2020-02-25,8.964000000000002,0.0,27.6,2.773922727443189,19.081294608285187,2,DJF,7,2,0.42206408602551376,7.211083985361118
Busan,Lisboa,35.1796,129.0756,38.7223,-9.1393,10742.390604281602,2021-03-09,15.012000000000002,0.0,8.2,1.9397332540984156,18.750893451707505,3,MAM,6,6,1.0464953462533984,10.4617418118483
Rotterdam,Melbourne,51.9244,4.4777,-37.8136,144.9631,16584.35061819799,2023-12-02,15.174000000000001,18.3,27.0,1.44,10.57731278425365,12,DJF,0,3,1.1871972388823189,10.209790116443571
Durban,Dubai,-29.8833,31.05,25.2769,55.2962,6656.057176730809,2022-03-17,15.120000000000001,0.0,36.0,1.6820587491330072,18.70722060196601,3,MAM,4,2,0.8108727889034486,8.204656894493
Vancouver,Durban,49.2827,-123.1207,-29.8833,31.05,16953.229254915517,2024-06-12,15.120000000000001,0.0,28.6,1.42,17.837864362912047,6,JJA,7,5,0.25095397805615344,10.631165651691832
Le Havre,Casablanca,49.4944,0.1089,33.5731,-7.5898,1880.337067228563,2022-05-17,9.558,0.0,29.3,0.62555481483078,16.744581336323293,5,MAM,0,7,0.828909618902739,4.830630010459701
Houston,New York,29.7604,-95.3698,40.7128,-74.006,2281.344819666943,2024-07-05,6.534,0.3,33.7,0.5484009250518229,17.825835143384584,7,JJA,7,1,0.9098622992274987,5.979031089660668
Prince Rupert,Shanghai,54.315,-130.3208,31.2304,121.4737,8296.891013530827,2023-06-09,5.94,0.0,24.5,2.15291438381378,17.83506360852825,6,JJA,4,0,0.35825018094006095,6.582847071506425
Valparaíso,Balboa,-33.0472,-71.6128,8.9833,-79.5167,4747.94268637943,2023-10-14,3.294,4.5,24.8,0.7684526895547064,17.600139794628284,10,SON,2,4,0.3872306260898514,5.470615062072158
Guayaquil,Durban,-2.1962,-79.8862,-29.8833,31.05,11885.376901729667,2022-11-16,10.530000000000001,0.0,21.9,1.48,16.30875673492975,11,SON,1,5,0.8870545832536334,7.965772245775943
Sídney,Cartagena,-33.8688,151.2093,10.3932,-75.4832,14605.968746898145,2021-09-26,6.156000000000001,0.9,30.2,2.017292700644573,17.170161079493486,9,SON,0,7,0.6771272279152494,6.451417910287166
Callao,Valparaíso,-12.0564,-77.1319,-33.0472,-71.6128,2400.748440003602,2019-10-04,24.408000000000005,0.0,13.6,1.4075110236631136,17.57831607839342,10,SON,6,1,0.48004079208673794,12.91939379600091
Vancouver,Prince Rupert,49.2827,-123.1207,54.315,-130.3208,746.4162208625906,2020-01-13,13.23,0.0,-12.8,2.499545274166713,19.011224644772717,1,DJF,0,7,0.6585838238763206,8.287304751805879
Buenos Aires,Tokyo,-34.6037,-58.3816,35.6895,139.6917,18369.72250895121,2024-07-31,21.816,0.4,27.6,3.0,19.00758732493905,7,JJA,3,6,0.549269418870775,12.634537859898874
Guayaquil,Tokyo,-2.1962,-79.8862,35.6895,139.6917,14497.97738962178,2021-07-23,11.448,0.0,43.0,0.9865494220628153,19.02058464384229,7,JJA,0,7,0.5611733104176904,7.375064763667298
Melbourne,Casablanca,-37.8136,144.9631,33.5731,-7.5898,17501.43130592469,2021-12-05,12.312000000000001,0.7,27.4,0.98,17.220697854480164,12,DJF,5,0,1.1019166628522044,7.465371183273408
Guayaquil,Singapore,-2.1962,-79.8862,1.3521,103.8198,19592.640853857833,2019-04-30,7.506000000000001,1.6,28.1,1.2223769098580148,19.508867286417406,4,MAM,5,4,0.539814336043293,7.181822641603584
Guayaquil,Houston,-2.1962,-79.8862,29.7604,-95.3698,3916.0377694042936,2019-12-12,7.506000000000001,1.9,29.1,2.6917769822570667,17.11099981468313,12,DJF,0,5,0.6889601252779516,8.403731885286547
New York,Le Havre,40.7128,-74.006,49.4944,0.1089,5659.604699748545,2020-08-28,23.004,7.0,19.8,2.008574875226631,15.445065110745961,8,JJA,4,3,0.9700925389590886,12.446370536673387
Balboa,San Antonio,8.9833,-79.5167,-33.5983,-71.6123,4808.002338378866,2020-01-07,12.15,0.4,22.5,2.30212059068053,19.058794740062794,1,DJF,0,3,1.1254488677038574,6.888171021261881
Casablanca,Lagos,33.5731,-7.5898,6.4541,3.3947,3221.0526168816127,2023-12-08,8.370000000000001,0.0,33.5,1.7612391374740024,18.999541449147223,12,DJF,5,1,0.2792195510730974,7.691008091628971
Cartagena,Prince Rupert,10.3932,-75.4832,54.315,-130.3208,6839.970843642611,2021-04-10,13.770000000000001,0.0,21.3,2.6734927041569776,18.91776512607191,4,MAM,2,1,0.31906128738229916,7.4187468202246665
Hong Kong,Buenos Aires,22.3193,114.1694,-34.6037,-58.3816,18468.444608197693,2019-03-17,10.152000000000001,0.1,27.4,1.015739001042223,16.816956000445177,3,MAM,7,2,0.214213029574642,5.850650563218625
Lagos,Melbourne,6.4541,3.3947,-37.8136,144.9631,14805.062614170223,2021-05-04,23.706,2.2,23.7,1.2346515695781826,17.900887313188676,5,MAM,7,4,0.9693404509215888,11.743294854281004
Balboa,Sídney,8.9833,-79.5167,-33.8688,151.2093,14156.70273127553,2022-02-03,24.840000000000003,10.7,27.8,3.08,12.204790585578012,2,DJF,1,4,0.21367864427367783,13.339761774987172
Casablanca,Genova,33.5731,-7.5898,44.4056,8.9463,1862.710298990435,2023-08-04,26.622,5.2,28.0,0.74,15.106676359125416,8,JJA,1,2,0.2951579734047641,9.90111183222119
Tokyo,Prince Rupert,35.6895,139.6917,54.315,-130.3208,6861.684943200872,2020-03-27,18.522,0.4,11.6,2.5185600326547335,19.158521146835568,3,MAM,5,3,0.2965236193056448,9.58823502794627
Rio de Janeiro,Houston,-22.9068,-43.1729,29.7604,-95.3698,8086.776933313631,2023-06-29,4.266000000000001,0.3,33.9,0.9294695746446942,18.967749744974835,6,JJA,3,5,0.3615219317703126,5.2479799231323225
Sídney,Tanger Med,-33.8688,151.2093,35.8844,-5.5036,17884.057417397395,2022-11-20,14.31,43.8,26.8,1.5,2.0,11,SON,5,5,0.3342056267053643,14.05700297159114
Valparaíso,Sídney,-33.0472,-71.6128,-33.8688,151.2093,11333.189136423813,2020-05-05,22.41,9.8,20.2,2.607597461475708,15.437628582703981,5,MAM,2,3,1.0189428485310084,11.684338003541313
Tokyo,Lagos,35.6895,139.6917,6.4541,3.3947,13475.572631010744,2022-12-03,9.666,0.0,25.5,0.86,17.27634865590933,12,DJF,6,5,0.569424284754481,8.458653293763039
Hamburgo,Long Beach,53.5488,9.9872,33.7709,-118.1937,9100.889843407183,2021-07-05,14.904000000000002,0.1,15.4,1.8873117687966563,16.73988851019377,7,JJA,2,5,0.73848460951904,8.388836951774161
Lagos,Tanger Med,6.4541,3.3947,35.8844,-5.5036,3396.0178315050257,2022-12-01,7.83,0.0,21.8,1.6088546565851762,17.463097026972388,12,DJF,1,4,0.2384169357690446,7.492078872073577
Vancouver,Callao,49.2827,-123.1207,-12.0564,-77.1319,8166.779962423084,2020-01-30,9.504000000000001,0.0,26.3,2.2970003897436584,19.26147116847111,1,DJF,1,2,0.37733366329673174,8.585961956409758
Durban,Genova,-29.8833,31.05,44.4056,8.9463,8559.973733700108,2021-04-28,10.962000000000002,0.0,40.7,1.6991744748148279,17.73009565499281,4,MAM,0,3,0.47458400266244266,6.311726828426548
Melbourne,Hamburgo,-37.8136,144.9631,53.5488,9.9872,16187.676406494453,2022-04-20,8.100000000000001,0.0,28.9,0.84,17.333793930780296,4,MAM,7,1,0.49359130965971293,6.416887631488012
Lagos,Busan,6.4541,3.3947,35.1796,129.0756,12691.681623039414,2019-12-19,4.6979999999999995,0.0,20.8,0.5498016125736848,18.173143378958947,12,DJF,1,7,1.1999770204176943,5.140372795523149
Callao,Casablanca,-12.0564,-77.1319,33.5731,-7.5898,8923.832365572624,2020-12-28,11.178,0.0,24.3,1.6552391971605438,17.981065295552447,12,DJF,5,4,0.22405047567327124,7.005135454336138
Genova,Singapore,44.4056,8.9463,1.3521,103.8198,10289.009589075533,2021-08-30,14.634000000000002,1.5,27.0,1.7248192971253464,19.1567116854172,8,JJA,5,5,1.1644537107931074,10.881387552025366
Genova,Callao,44.4056,8.9463,-12.0564,-77.1319,10635.290127712948,2022-04-09,21.384000000000004,0.2,25.4,1.92,19.29609352653964,4,MAM,4,2,0.898296394588205,10.303110991410904
Buenos Aires,Melbourne,-34.6037,-58.3816,-37.8136,144.9631,11609.806469493285,2023-01-13,16.632,3.9,20.9,2.1,18.043258316710443,1,DJF,7,2,0.21969435359863426,12.049563631711704
Buenos Aires,Rotterdam,-34.6037,-58.3816,51.9244,4.4777,11391.27603179727,2020-02-19,18.144000000000002,0.0,22.0,1.0294861251924734,18.062839587828165,2,DJF,1,4,0.9712878409517713,8.863087878948852
Tokyo,Hong Kong,35.6895,139.6917,22.3193,114.1694,2879.646279245635,2019-07-10,15.066,0.2,28.3,1.399942277068556,19.56495587291661,7,JJA,5,0,0.533635037126335,7.6971012735584345
Durban,Vancouver,-29.8833,31.05,49.2827,-123.1207,16953.229254915517,2020-08-10,13.932000000000002,0.2,28.2,2.6770568224512203,16.30869526086099,8,JJA,1,5,0.8484061284483224,10.038057929229643
Casablanca,Prince Rupert,33.5731,-7.5898,54.315,-130.3208,8813.137821919896,2022-03-11,9.126,0.0,-5.0,0.06,17.95090060587193,3,MAM,2,0,0.3123698740926912,4.121623251296802
Le Havre,Shanghai,49.4944,0.1089,31.2304,121.4737,9336.419569545287,2020-04-29,2.214,0.0,-2.9,2.0710761826628934,16.343708828026603,4,MAM,2,7,0.4991390910521107,5.960117660175561
Casablanca,New York,33.5731,-7.5898,40.7128,-74.006,5800.578481545373,2024-06-25,12.474000000000002,0.1,23.6,1.88,16.344164944239033,6,JJA,0,2,0.3203125675963489,6.449926354835392
Sídney,Casablanca,-33.8688,151.2093,33.5731,-7.5898,18057.49699370011,2022-10-20,10.908,0.0,26.5,1.7,17.806049083170194,10,SON,0,1,1.176670366806066,7.028259583145051
Lisboa,Casablanca,38.7223,-9.1393,33.5731,-7.5898,589.1971092244389,2021-02-26,12.474000000000002,0.1,15.4,0.5200438038514875,17.065843019323175,2,DJF,7,7,1.1027264787666993,9.690788590850556
Prince Rupert,Dubai,54.315,-130.3208,25.2769,55.2962,11148.469172209314,2024-01-30,22.248000000000005,3.4,18.4,4.08,15.722998690538933,1,DJF,2,4,0.9906494627008573,13.149168176692648
